mask_id,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,score_annual_inc,score_delinq_2yrs,score_emp_length,score_home_ownership,score_inq_last_6mths,score_int_rate,score_pub_rec,score_purpose,score_term
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#D#0.0PUB#RENT#<50k,,3500.0,3417.37470833333,3333.99835965086,15549.874126906889,34372.812711897626,45537.01342874584,104115.98788729068,128186.3681009329,154910.83211579398,207702.6482057654,210357.51310234072,204555.20557893417,196230.12205655559,190490.24482833166,184697.31598324206,183897.54367857848,186638.17080700296,180700.31895497759,187648.42468966095,186718.10815366285,191647.67841410066,185385.63052028808,192355.5277506629,187951.44656503972,234791.104269266,253447.3152972232,263694.33950164483,268469.60829217476,295631.2549925228,305544.1037876969,334868.79405256186,351652.77738384367,383230.5687250556,447570.7157534886,466571.14702266623,482374.21371703467,518080.30843039916,567158.2750126726,550718.5777340892,575959.0456391104,561832.1433428751,555461.7615960268,550199.7506550238,546175.9577670168,550324.4629795922,549234.5295706786,563423.9512470332,576764.9559248076,559045.4808051417,617360.3643682405,618656.6705831528,653953.1329485697,694039.4285158779,755330.8341812888,863945.5085231399,986873.9645232206,1025358.8128154944,1095675.5880608554,1174927.9000687955,1227860.9790960648,1333061.8525861013,1500963.0192809114,1698736.300114253,2060468.03220966,2229997.559494631,2242421.2515056306,2266802.189234693,2414878.406272372,2498209.42728139,2588917.860503881,2873193.114670344,3093837.0595548335,3455272.457910427,3731674.6902797837,3964047.8189602834,4194174.6565274955,4227706.478130023,4231015.800359492,4276364.508226946,4268263.626418896,4377829.55738309,4389998.057495604,4540315.317815847,4866680.905084474,5441811.737069724,5672337.99602739,5551872.197789716,6002253.196134009,6398295.743191222,6364335.185140058,6967955.992674107,7342272.6391072115,7619967.839478622,7193536.307109809,6800027.860235471,<50k,0.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,0.0PUB,D,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#D#0.0PUB#RENT#>50k,,12000.0,11720.813999999997,11438.869781913001,18154.1400959234,22699.76408966777,37121.96143335271,47381.337709208376,46167.36431710699,51342.49205109319,60405.092711524776,58762.64022207713,57105.20181418987,55432.640128404826,53744.806540279475,52041.57104988555,50322.79246660777,61588.328299390654,66536.65974470228,88402.13032126131,100582.23527193547,97387.25007449725,90562.81563534266,106172.2372189686,135820.02156751323,155138.76355815138,233994.71028650066,255587.0726092939,280859.92621722544,311124.3546417941,332847.7545067768,331932.1233741968,391620.62802311,430640.2626529101,494150.97933874326,522368.73679373163,514014.6593350572,504709.26088460913,525271.5049021316,487509.66780610324,487821.2915111989,482316.63872603833,463270.76932202786,490583.2837294218,518841.83865245775,538148.4649056448,563092.1896661601,619523.6110429358,655606.9157801868,818047.6215393317,853322.4266833212,938921.6183956793,929004.8176538046,958100.4048492397,1122520.39646863,1210395.0364526953,1287589.1401604144,1374739.7408050764,1615908.2803105954,1704814.721990566,1753252.210750975,1874074.1251943584,2160579.2635157662,2397007.2881005593,2817319.295838762,3039900.559095443,3242247.5481370515,3618210.5272299023,4048150.476330789,4286889.792189569,4742358.321380584,5027315.570606952,5476578.276838986,6077205.585224378,6413557.686482326,6783195.060393545,7020223.021717423,7145717.31192339,7363374.42987545,7424996.2215013355,7630418.644678334,7868456.417770146,8100391.696528038,8615629.813838443,9077420.34784141,10202466.898482049,10639180.834048338,10582101.094282262,11557802.475277485,12197802.51237179,12170454.934814168,13268781.540623358,13778671.929263793,13864101.154148865,13174411.773827568,12427547.617070742,>50k,0.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,0.0PUB,D,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#D#1.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,9767.25583333333,9532.216906160069,9294.86059309776,9055.16404568713,8813.10419019258,8568.65772538114,8321.80112027934,8072.510611908159,7820.762202995489,7566.53165966611,12859.794509108891,12468.437287220991,24448.38231928089,23755.075162264868,23055.45465114122,22349.463052978186,21939.26306720421,20935.74470066902,20517.75503475596,19466.18557900517,18727.50198302601,17982.09001136578,17229.888118894167,16470.83419509838,16028.573200055922,14934.716326756461,14484.05447577364,13762.987546400589,13303.76466859123,12476.505612491299,25301.91322178923,24300.73242018761,23017.105934191313,22011.328686399313,41196.41743925758,60197.11685324948,58543.4531273116,63124.26099900769,69901.90951084433,99184.920396105,162141.86066849253,195559.75261856,225169.21227839804,254935.78547128732,293560.9859883024,309594.76659054804,318717.1449182013,309237.1384760891,317132.1462416268,318670.4663359964,334361.6514010713,339618.1568093481,411308.2176779622,460764.65294028586,457574.7238726409,535012.024047573,550952.796673271,548220.2562431286,556462.5011253783,617330.4938817068,625359.7704814182,585965.5872608714,558654.8966985783,<50k,0.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,1.0PUB,D,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#D#1.0PUB#OWN#>50k,,,,,,,,,10150.0,9914.26625,9676.18105584375,9435.720961875799,9192.86227847051,8947.58107969825,8699.85320096824,8449.6542366479,8196.95953765846,7941.744209046609,17683.98310753185,17191.820839029482,16694.7260688988,16192.649361867338,15685.54078719258,15173.34991369595,14656.025804746976,14133.5170131973,13605.771576263713,13089.58701036013,12551.378384627591,11990.925755997541,11458.55698491964,10904.001949676129,10327.0390814838,9777.99459878328,9508.547217044023,8280.63416162593,7281.790952927549,6996.55141377628,3125.45218036107,2824.3611110782103,,,,11000.0,22738.1566666667,42190.062752555605,52766.493697486,51458.37293619924,50138.52714563724,48806.85114584128,47463.23881256747,46107.583068802625,44739.77587620291,43359.708226456845,41967.27013256947,48562.350620068995,46955.2477181335,45333.7558393888,43697.74606020013,50047.08830095081,48196.2713156702,46328.67034356706,44595.61410960431,42846.82321536837,41082.15448335944,35818.92105555194,71822.06187993239,221424.78745073228,255135.04147774616,247842.42200699885,281547.81603323226,352684.5336231255,398341.29607762344,508098.61055969243,586425.7024440257,666642.1183446452,728265.2476519244,794384.7715016293,855207.7175888631,876005.7859829663,869137.0884894388,920920.3738013948,919196.4385109879,951862.151680469,1005722.8344685955,1150024.639663906,1238958.6632120719,1221917.9826049528,1447295.0799820942,1523600.4427789776,1506102.3219143902,1650483.638332738,1741922.7329412368,1701972.776009364,1622391.7345336224,1548666.6600016197,>50k,0.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,1.0PUB,D,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#D#1.0PUB#RENT#<50k,,,,,,4800.0,4685.6,4570.229973333328,4453.86161010489,4336.496357898121,4218.12567669745,4098.740953327821,3978.333500828,3856.89455781842,,,,10000.0,9765.93,23529.624631500003,22965.531713397533,22395.93383863791,21820.7772665548,21240.00773167815,20653.570438606926,20061.41005683305,19463.47071551338,18859.695998191968,18250.02893746937,29634.412009621068,28733.49212916254,27823.75191103445,26905.10497906194,25977.4641109912,25040.741230200118,24094.84739732692,23139.69280181787,22175.186753390997,21201.23767341714,26717.753086215853,25572.749610266364,28875.259544848865,27862.24827383267,26839.67974123205,25807.46354834953,35765.50843936876,34451.920626542546,43463.17957664398,41299.80038460172,39915.56468235112,38389.87415394357,37078.489501968084,53754.96005592086,63999.45296622279,61943.09856360186,67867.59804422257,65583.1826155654,85308.44610803176,82768.02123021177,80203.76826202899,78064.70636578581,85905.74948492824,86244.99181848596,89745.95878445228,72128.21185903574,69415.49783795654,79499.97704374576,85247.45553588317,102557.34189679488,99176.78248230352,118463.99821010359,139672.6032464707,191010.1089966378,243413.1704789834,282983.52413877967,306213.55696624896,321841.90281284694,321356.1334731983,375794.822174037,397077.9850995243,432205.33916874084,457782.9095749849,544716.381273739,591285.0414842662,643465.8502026112,770318.6206028799,795335.5761528264,799742.9969118375,927606.782596088,971281.374417969,950530.6392813807,1047933.0178976962,1085139.4633253897,1082760.181327544,1024267.8436732023,981833.0050950511,<50k,0.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,1.0PUB,D,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#D#1.0PUB#RENT#>50k,,,,,,,12375.0,12082.889375,11788.1229775677,22490.6766623054,21932.5760642936,21369.3089695948,20800.8275326601,26227.08346469057,25504.438029528937,24775.23425959728,24039.4125200651,23296.9126328446,22547.67387163313,21791.63495691024,21028.73405088904,15441.731986301578,14818.37604287939,14189.249278800471,23554.298249836902,22678.68568328961,21794.93687529391,20902.976200161822,20002.72732905608,19094.11322345044,36177.056128529235,34834.76106652532,29628.833790077704,28630.365720276637,27622.181140872202,41004.18536666898,39638.72358851141,38260.06194740975,44868.07268969649,43274.390157088514,39909.976448231966,38626.864119335405,37335.28114371505,36031.21338197116,34714.53997787314,49785.13890354806,37254.585451880164,35997.54260589705,35815.861314166454,34812.47200476183,33802.29016175709,48582.68386680732,47180.980093332466,45766.26760397562,44338.42550541343,42838.92688482261,41264.94817106097,39676.78075956828,38073.553021541404,36455.86548238146,34822.84399704292,33175.06655129768,31511.676257866537,37833.24851386163,35953.543819283725,34056.64259624081,40127.80769953892,49200.24718127851,75249.62270111717,72363.28986329214,124449.73164130337,151907.27968020807,155283.83159198935,239133.6153987294,307371.8369517742,330369.72597066464,346005.9664439719,379761.33522586577,456154.0218141374,451249.1782548519,495597.3946652675,518272.3073172661,604930.7906450579,671569.3025132943,763780.971355842,957825.778834994,1228058.2713354893,1222690.2649679154,1352583.3653468525,1389293.7669161868,1465705.9438725393,1547158.5084179456,1611890.7437034661,1646208.6747578545,1577946.6341703746,1488896.3891577336,>50k,0.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,1.0PUB,D,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#H#0.0PUB#OWN#<50k,,,,,,,,,,12200.0,17418.0383333333,17002.32974259724,16582.570796724853,16158.721807281021,15730.74269488746,15298.59298535325,14862.231805767082,14421.61788055074,13976.70952747265,13527.464653622641,13073.840751346212,12615.794894138451,12153.283732497199,11686.26348973496,11214.6899577491,10738.5184927501,10257.70401094716,9922.41465014076,9583.69136746409,9241.49899383402,8895.80199997734,5281.925333895139,4929.11105252312,4572.68336488604,4212.60526368142,3848.83936259029,13481.34789239549,12873.466030393429,26659.66211587694,25697.208217543197,26225.75173964646,25210.30296796326,24185.336408523588,23150.762325941778,22106.49013378786,21052.58090756414,20395.54885419726,19732.70919670608,19064.01054417347,20389.401050389268,19661.388409811807,18926.941195492764,34586.00247630974,41456.091483537195,40126.25179201298,38784.295916811134,37430.11317791272,36063.591881539876,36484.619310844464,50050.481716511786,48254.223037277596,40283.23859498212,38739.54913380167,37380.89212777046,46209.72353534418,50530.42768476425,48877.193280535736,51193.79293333255,49352.491332887985,55895.43349110292,80848.51442060876,73178.65084048272,78891.29896814347,79950.83151604985,63018.08078609775,63551.87361026947,95507.98776520777,94570.22329451783,112450.30743345979,102100.89364900171,99133.65562481996,122986.28651233103,126298.03396637524,146014.03538646037,154142.08906025303,185379.56115344478,180830.956810056,202941.50647852753,214743.00656715466,244599.3176227568,221356.2965789115,204138.9188251353,233616.45299474092,228209.5999504947,221074.37123305746,206490.0020131338,<50k,0.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,0.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#H#0.0PUB#OWN#>50k,,,,,2050.0,2001.8375,13953.224680625,13618.16733138884,13280.201221437332,12939.30107300952,12595.4413884383,12248.596448234599,11898.74030915623,11545.84680225814,11189.88953092727,10830.84186889928,10468.67695825833,10103.367707419431,9734.88678909312,9363.206638232381,8988.299449961709,8610.13717748815,8228.691529994001,36843.933970511236,35776.43238044402,34699.10616677704,33611.864608671836,32514.616144779484,31407.268365426444,42789.72800472979,64870.965724303605,62888.76643862791,124887.945221666,127829.95364582106,124126.01685839609,120387.98209987726,121940.53467613713,124006.63823138307,119897.00485396008,108052.09098883117,106479.47733193624,102812.13478307443,98605.17081664484,115048.27038272221,106982.39357692385,112840.74742340528,123422.98382887589,148607.7025622345,148042.46074161044,150307.69421768625,149131.88079905376,156988.2557313779,150579.91133505784,141603.56372181876,110969.78173549239,99029.84828253914,94153.02351827595,122540.79260890644,127611.47489280552,137889.16985192886,131743.52431141288,156561.85142703558,174170.2642519668,170174.39162898393,178562.55338986646,197943.62897778468,198429.2698782519,200591.11131645594,187321.51365565247,228741.4591198974,262504.05500914424,264241.7400416124,357350.83812767616,436730.70465149515,575499.6906303896,588740.6571312607,574224.9032127043,605868.4387133708,616884.2986797199,617899.8531631723,706190.5874754612,669914.3009049367,682751.4729382932,738098.8782606145,805816.4156498917,892921.8643715382,916877.3379529943,920109.896331692,1034865.2565437484,1018495.4427427289,1024469.5338109839,1117008.393939105,1184477.7668860015,1188925.3406030773,1132050.9715387635,1039085.4363613767,>50k,0.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,0.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#H#0.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.0,5272.915,5144.6534047083305,,,,,,,,,,,,,8000.0,19814.62,19349.307662000003,18879.2956693862,28404.536555647002,27686.2190415257,26961.03650062288,34425.82443420382,33700.223337643794,32967.69363971764,32228.16874796178,24622.32758482823,23868.60994611232,23613.1869375079,23355.601347430642,34095.83486602405,24794.39245761911,17216.18353806176,16819.492395842757,22419.243939332388,39877.15606496559,38912.07742545069,47698.24042371041,56361.59510996641,54776.458492805206,53176.30599806701,58760.9945712272,79164.4797875108,76834.9040961991,76282.8569731792,73866.5755711204,71426.9559688125,68963.771625711,66476.7937920875,63965.7914873505,<50k,0.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,0.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#H#0.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,5859.347,5717.362086416501,15574.03264669382,15194.05261550836,9810.52208874869,9377.07455391838,8939.58049954026,8498.00214467424,8052.30135559518,7602.43964249834,7148.37815617406,6690.07768465144,6227.49864981054,5760.60110396316,3744.4488820626,3582.4369407513,3418.890827361741,3253.7960140514397,3087.1378354065005,12918.901487138879,17518.41202477135,16997.338697976593,16471.092194541852,15939.62107466191,15402.873386234241,26860.79665974916,19339.49294041598,18635.39199209667,23924.14693617992,35062.42525387528,33905.690755281874,32737.943387059633,71434.0775037929,68149.45037488684,66336.76647743779,67446.28870573055,65558.39270299535,80102.71076055,88797.89915258196,85234.0893412849,82645.99220582859,84033.37622969573,91301.70100973822,84268.73236522166,89326.55971783523,82236.8077194555,89157.94357085162,85817.82599887901,73893.36767980867,118271.30267133549,133906.77759326508,134029.1775374978,136987.2214752243,131711.0052135832,125384.7200626054,141497.5302361127,169768.9751568565,155622.95396725694,148887.3728690617,134114.9327631879,>50k,0.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,0.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#H#1.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,2929.43,2858.20487516667,2786.3185437578004,2713.76486757235,2640.5376514263103,2566.63064262372,2492.03753042275,13516.75194549684,13181.30495939087,12842.65525740971,12500.772254421052,12155.625073148229,21807.18254137849,21219.65652247941,20626.612774414567,20027.99944904307,19423.764210756668,18813.85423189407,18198.21618811247,17660.91040141908,21450.32095660594,20713.4984838254,27056.121717781698,33829.130064624296,50319.0832215111,52771.4563560906,59805.249368323195,70020.79674735409,56218.84404326271,50776.3071940098,<50k,0.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,1.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#H#1.0PUB#OWN#>50k,,,,,,,,,,,,,7500.0,7326.6625,7151.5497351041695,6974.64352364119,6795.92549772915,6615.3771013684,6432.97958851491,6248.71402113395,6062.561267233729,5874.501998878979,5684.51669018417,5492.58561528614,5298.6888462960305,12302.806251230179,11935.87429191986,11565.32903877213,11191.134843751119,10813.25570647243,10431.65527071419,10046.29682089346,9657.14327850764,9264.15719854057,8867.30076583313,8466.535791417551,8061.82370881571,7653.12557030034,7240.402043119449,11823.613405683122,11286.39621037918,9062.523258233701,8747.593061388021,8429.647994494,8108.65917747238,4284.58612476281,4161.192117629221,4036.5785663917895,3910.733417889631,9783.64449983644,9513.839519643152,9241.47052539563,8966.51311535322,8688.94265520685,8408.73427585924,8125.86287118391,7840.303095762789,7552.02936260217,7261.015840826829,6967.23645335215,6670.66487453396,6371.27452779586,21013.4605801131,20511.25131969281,17847.154812259352,17335.052520841327,24817.93072493028,24110.36012627061,23395.798603504652,22674.17697277647,21945.42536451875,47159.47321664717,34597.53493759428,45612.05985177872,44340.09903343774,91055.80070210987,108687.11124532677,105779.51703551205,102843.66683562336,99879.28502968862,116886.09330384294,113633.40395316614,110113.18503887014,98112.15075045804,117398.22882154232,122033.34687302129,162034.08962873704,169251.00141053408,205459.98842948914,188293.10001809523,192825.38783822893,261568.32644600078,297051.0122913953,263698.8392944531,243790.34659272898,235798.91144397407,>50k,0.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,1.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#H#1.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000.0,24109.9683333333,23518.9325433194,22947.050039059897,27369.5059389992,26671.035690500503,25965.5917209622,25253.104204782998,14301.1992608052,25878.5011392111,25174.3708169392,22630.518140715198,<50k,0.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,1.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#H#1.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,27677.4266666667,27028.922549222298,26373.668584755498,25711.5945186085,31042.629364889704,30226.7013988626,29402.3766492566,28569.5686499067,27728.1900437278,26878.152573528,26019.367072730798,25151.743456001903,>50k,0.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,1.0PUB,H,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#O#0.0PUB#OWN#<50k,,,,,,,,25350.0,24746.0475,21803.332495694438,21247.96262156755,20687.84850450147,20122.949594191858,19553.22499353908,20978.63345568035,20352.18338099673,19720.341484094282,27083.061302257862,29550.30263855296,31033.77215841767,30053.67542908497,29064.91622737519,34067.41768605499,32922.26375286984,31766.80196796346,30615.93901584132,29424.72941240581,40237.78224590938,58757.865849979156,57842.77419230783,54910.1372372934,58959.79359287902,61852.3611264237,81696.10265236527,78354.03238975113,76186.71667900705,82576.33900759823,85999.94724514893,90151.70337064487,86948.7264725605,83016.85724416176,79879.53176522885,70062.39203850595,68052.1698439419,65130.85995141815,53319.161687445245,54731.07878906139,52575.88996823945,53775.39524478553,58340.13593007713,75437.55613890999,72956.27782926644,65813.36646271666,64351.2078671243,61837.09811664346,58527.479621610466,56075.45227242739,64901.1113947433,53860.824236035,54603.19568435796,79815.49298747453,93241.72784363538,97202.81089626867,118847.26159774746,118768.49180813855,135474.74089551222,127226.5151914583,115263.73317513033,108391.99360034225,101982.42189376519,94515.02351815716,121499.53926242418,115128.08351598516,116187.62040755076,130000.44553559665,135502.1925001364,133126.08435620135,140648.73308595066,140915.09361157933,129663.95963001749,123797.96645162848,124079.63142952084,167445.94309713648,165656.28719654857,180010.98577977237,204183.56690375926,229550.16151851913,247970.6314483325,257394.68948371874,293637.1213995761,305127.9202324498,314289.88256446895,303163.76225874247,301746.51216919423,286093.468137806,274928.3693805987,<50k,0.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,0.0PUB,O,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#O#0.0PUB#OWN#>50k,,,,,5275.0,5151.07125,21025.9837661875,20527.50004773465,20024.15698562541,61515.907182948446,92456.34278023982,90647.7798019661,88823.07755968657,86982.09129485833,90099.67494379026,89826.57320914674,99726.86681572643,137810.90898972822,133902.1774841666,129957.66214356986,125977.03391092629,122903.81664308664,119802.92377081279,157174.10490225547,186076.34366114673,190968.03854813764,201787.43738523065,200572.79488464154,195775.96733262553,204929.85716752557,218894.6934787795,237682.66984381995,274008.89371650177,257311.32629809066,269833.0577207415,280764.8659116081,271178.73796245607,305833.2463391927,274814.420645333,289812.09019258845,279129.4759686463,261741.60876271434,255850.93841849358,243544.77246456326,231199.89575750864,236477.67847105901,220516.36707465234,216666.0598420622,231267.6065019997,211958.52874667494,192257.75619366876,198782.86571425843,208349.4140439302,212039.55735901222,217874.2998941283,218895.08779555175,222043.777159591,230950.5173918968,244542.97759450125,269825.7918350527,261579.95168990735,265404.0164628587,277880.8931601059,255888.8457848597,270845.8595171804,280638.42598571384,302988.67226822395,282316.4070211017,278737.4691561829,281477.6911609016,294238.56571455655,275333.0708265127,272396.45914965984,321307.62240705173,386468.5051982874,371771.6415430167,375526.85236037505,404996.64736113115,443367.8226004967,455292.1979476324,435768.1368274254,434668.32022128283,489909.40489540057,504525.4909575817,559819.9499206524,627887.7340374455,651365.2848252192,641519.2868989588,807184.9274259455,871566.503347117,888531.0597343764,924901.377994455,966024.6340345646,1038523.7417529233,979742.8090362905,946555.742952898,>50k,0.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,0.0PUB,O,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#O#0.0PUB#RENT#<50k,,38500.0,37585.2639166667,39662.53843743648,47660.93351768596,64436.735252776314,63380.99828076344,68521.2468397653,66660.43737630919,83382.89700663165,91051.32335032852,88464.2739414496,90053.69846543393,93320.95755171754,90422.27105559892,87497.15423831288,87545.36550380004,95617.49099446359,96840.31014946956,93150.10889139527,89450.2219245208,90348.36390809022,86993.5992830849,104696.71833312741,130563.91542917362,139626.74924702386,139241.37936353887,136159.17836009737,140385.81989798846,160866.36548175247,170213.7969936857,166542.10433539783,168043.22351301063,190188.6994016027,198623.920923335,220745.05836989568,235429.69623483726,239407.05311224776,251102.9654385261,253762.9263270475,271852.0478782492,261535.6622937206,259447.8219542679,247883.68103108273,250008.4225330904,240194.9619217834,252132.5731717364,263189.7474971236,283380.2374092446,336468.3335771702,343986.4615451107,369489.20865876577,383295.7304421334,388012.12590225565,390601.89775541844,383554.7535391726,417367.1858634224,411628.1697847964,394792.30581203254,423333.77623752493,412118.83359007066,427432.40454632294,459320.0440106753,484253.8576965694,523398.9452125792,592268.5645854082,572715.4168594447,545321.6203317972,548201.0659571607,521511.88768969005,480672.40216796944,449447.5207604481,432053.6326335785,429086.6956186076,426249.7136027551,451090.4870369713,423131.1984961287,418059.87884655414,407628.5799061518,386277.08892476646,378147.9445449778,361471.4856794002,353354.1120171514,376689.4970458761,422360.6232483954,470902.0994797242,506397.8385314418,516220.5875317579,539419.3281240413,573418.4929711652,586144.3651354127,625198.7640511233,677549.7386394639,716961.3674642456,681310.4080567317,653045.9769397993,<50k,0.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,0.0PUB,O,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#O#0.0PUB#RENT#>50k,,,,,3025.0,2952.90416666667,31880.19071236111,39931.724346130315,46970.613803084394,49310.74170256858,48058.06489141708,46793.364475599155,45516.52482697846,44227.42920345361,55050.959738208156,53451.94472052342,54837.66315674509,65559.76571698251,79767.85597245011,92583.9615839671,90030.99185565273,103454.07937927137,127212.47913004659,140343.65721288655,161730.48188800507,221440.41925859224,247094.01562194375,278639.3331944018,314419.4995319865,321332.26489712164,340325.6379607322,332654.2063853483,334699.5863961365,336583.7881222256,309937.2738888891,296896.7934208582,287757.7485246995,316879.5646063092,297420.20309759316,284342.8655280642,270215.78970275866,257499.21473337017,251597.45041933382,267727.6256385005,298119.4887130787,295089.8066961214,310020.74366986786,298733.3202488675,299268.7760122492,284261.4168921374,304400.2537471257,301368.17567053286,306758.52834890014,307478.2771731194,310441.71518812084,319845.77486441866,334756.79562333744,315129.95984003233,373560.120012081,425226.5218265459,436264.5538805987,473113.9225390729,488585.89299878577,575444.6448275401,600888.6945216007,617171.0010888133,606259.5685610053,593298.8832771304,585029.854544119,581905.7517840134,606666.2464012897,605458.4853067419,590062.3799753322,618821.4581634006,651547.5638633264,647649.6824318612,618127.3891957698,600264.8362950226,602768.8700058097,604714.5821145306,605738.9219907984,622330.8642951017,602624.9894175773,638586.4671112349,639988.1419612557,786754.5468910658,866958.8648928304,894150.451259884,990828.9160322227,1027075.5844478927,1079106.2698799386,1230906.0368130787,1288321.0133843638,1351676.9776756605,1265955.4052936533,1210456.978635798,>50k,0.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,0.0PUB,O,36M
0.0DEQ#10<x<12.5#36M#0ENQ#<2 years#O#1.0PUB#OWN#<50k,,,,,5000.0,4881.9683333333305,4762.87356209722,4642.6960208992905,4521.4158655559695,4399.03307146698,4275.5376138084,4150.91937661394,4025.16815194633,3898.2736390611,3770.2254435628997,3641.0130765539598,3510.6259537749597,3379.05339473803,3246.2846218518603,3112.3087595388597,2977.1148333443402,2840.6917690374903,2703.0283917043303,2564.11342483224,2423.93548938634,2282.48310287734,2139.744678421,1995.70852378898,1850.3628404510998,1703.6957226088598,1570.6951562202496,1421.48539301555,1255.91906438039,1103.8474618740402,1103.8474618740402,1103.8474618740402,1103.8474618740402,1103.8474618740402,,,,,,,,,,,,10625.0,10378.301458333299,10129.1379870712,9877.484957458671,9623.31749465861,9366.61047529274,17982.33852495837,17515.762265720252,17044.45077626482,16568.355984518043,16087.429330227691,15601.621760004291,15110.88372231169,14832.92515279109,14552.18931389668,14268.64845607866,13982.274552522938,6078.545613708089,5786.42041529839,5491.37639928125,5193.384401804071,4892.414967618761,4588.4383471702195,4281.42449365569,3971.3430600548,3658.16339612985,3341.8545453961797,,,,,6500.0,6350.234166666701,6198.909520618101,6046.009837211899,5891.5187229342,10735.4196136421,27458.297439454098,26778.7020453865,28092.714882086104,32352.512203444803,31489.300691328204,60617.9470800998,54439.423577494796,63011.782006387606,61336.9501608812,59646.3892125052,<50k,0.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,1.0PUB,O,36M
